Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,AvgDaysBetweenPurchases,UniqueProducts,UniqueCountries,ZeroPriceCount,CancelledTransactions,TotalTransactions,AvgLinesPerInvoice,Age,SupportTicketsCount,PreferredTimeOfDay,RegAnciennete,IP_privee,AvgBasketValue,CancelRatio,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,Churn,Cluster
3,428.57,18.63347826086957,16.288011098154275,-2.0,80.0,183,7.956521739130435,-2,24,0,0.0,21,1,0,1,23,7.666666666666667,37.0,4.0,1,704,0,107.1425,0.0416666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2,322.96,9.786666666666664,10.124780758943212,0.55,51.0,154,4.666666666666667,1,16,151,4.71875,33,1,0,0,33,16.5,57.0,4.0,3,748,0,107.65333333333332,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
1,1706.88,38.79272727272728,40.91703309185759,2.34,224.25,629,14.295454545454543,1,48,0,0.0,43,1,0,0,44,44.0,49.0,2.0,3,589,0,853.44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
7,1145.43,10.227053571428572,12.504470021541367,-27.8,33.2,737,6.580357142857143,-11,24,218,1.945945945945946,66,1,0,23,112,16.0,49.0,0.0,4,710,0,143.17875,0.2035398230088495,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
4,1258.06,54.69826086956522,57.96366327686949,-46.75,208.8,894,38.869565217391305,-11,144,164,7.454545454545454,19,1,1,1,23,5.75,53.0,1.0,1,402,0,251.612,0.0416666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2
5,1867.69,19.45510416666667,10.764054117369843,-9.9,71.4,1055,10.989583333333334,-2,48,218,2.284210526315789,92,1,0,1,96,19.2,70.0,2.0,2,968,0,311.2816666666667,0.0103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
7,2761.49,19.8668345323741,13.643122599135095,-33.9,70.80000000000001,1250,8.992805755395683,-2,25,248,1.789855072463768,131,1,0,2,139,19.857142857142858,49.0,2.0,1,614,0,345.18625,0.0142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
4,845.64,6.931475409836065,8.01819703896011,0.55,59.0,453,3.7131147540983607,1,36,350,2.884297520661157,88,1,0,0,122,30.5,65.0,2.0,1,784,0,169.128,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
12,2584.4,19.286567164179104,12.617482090038708,-20.28,75.60000000000001,1336,9.970149253731345,-12,48,361,2.6842105263157894,103,1,0,3,134,11.166666666666666,21.0,2.0,1,751,0,198.8,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
2,833.78,13.448064516129032,4.064032899178536,6.8,20.4,826,13.32258064516129,2,25,34,0.5573770491803278,62,1,0,0,62,31.0,59.0,1.0,2,490,0,277.9266666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
2,128.5,16.0625,4.369680439443729,12.6,25.200000000000003,59,7.375,1,12,19,2.7142857142857144,8,1,0,0,8,4.0,47.0,1.0,2,594,0,42.833333333333336,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
2,692.1899999999999,19.776857142857143,16.16155346556042,6.959999999999999,101.88,463,13.228571428571428,1,48,222,6.529411764705882,33,1,0,0,35,17.5,76.0,2.0,1,966,0,230.73,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
10,3450.24,20.910545454545453,33.15394661152994,-162.0,175.2,1649,9.993939393939394,-36,36,362,2.182926829268293,133,1,0,5,165,16.5,72.0,1.0,1,1021,0,313.6581818181818,0.0301204819277108,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
10,1598.2400000000002,4.162083333333334,4.2566205638853,-2.9,38.25,759,1.9765625,-2,36,312,0.8067885117493473,170,1,0,1,384,38.4,64.0,4.0,2,585,0,145.29454545454547,0.0025974025974025,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
1,307.0899999999999,13.35173913043478,7.405796656043961,2.89,30.6,258,11.217391304347826,1,50,0,0.0,23,1,0,0,23,23.0,47.0,2.0,3,608,0,153.54499999999996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1,316.58,35.175555555555555,19.57198451301701,15.0,68.0,258,28.666666666666668,8,96,0,0.0,9,1,0,0,9,9.0,27.0,2.0,2,1055,0,158.29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
4,1158.27,16.087083333333332,7.291222861074756,-16.95,46.8,654,9.083333333333334,-1,25,60,0.8450704225352113,66,1,0,1,72,18.0,23.0,3.0,1,749,0,231.654,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
7,984.12,9.46269230769231,13.387628924312397,-85.0,85.0,275,2.644230769230769,-1,12,298,2.8737864077669903,79,1,0,1,104,14.857142857142858,49.0,2.0,2,844,0,123.015,0.0095238095238095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
1,331.18,16.559,10.677938841121769,1.25,49.95,228,11.4,1,48,0,0.0,20,1,0,0,20,20.0,28.0,5.0,3,656,0,165.59,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
3,189.49,13.534999999999998,15.070172144389677,-9.9,56.25,75,5.357142857142857,-2,15,165,12.615384615384617,11,1,0,2,14,4.666666666666667,62.0,2.0,1,653,0,47.3725,0.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2
2,288.6,16.03333333333333,4.631001670328812,9.9,25.5,160,8.88888888888889,1,24,0,0.0,18,1,0,0,18,9.0,35.0,3.0,1,806,0,96.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
8,2005.06,4.0021157684630735,4.191148233428502,0.19,35.400000000000006,1132,2.259481037924152,1,25,275,0.548,317,1,0,0,501,62.625,49.0,4.0,2,944,0,222.78444444444443,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
4,954.09,19.0818,8.433362969752448,6.64,50.85,439,8.78,2,24,286,5.816326530612245,47,1,0,0,50,12.5,67.0,1.0,1,872,0,190.818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
4,2183.5400000000004,25.688705882352945,11.708388200674891,13.0,76.5,910,10.705882352941176,2,40,348,4.142857142857143,54,1,0,0,85,21.25,28.0,1.0,3,1083,0,436.7080000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
3,2817.03,8.971433121019107,7.89152561510457,0.42,49.95,1395,4.442675159235669,1,63,352,1.121405750798722,228,1,0,0,314,104.66666666666669,49.0,4.0,3,762,0,704.2575,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2
6,3518.03,15.362576419213973,5.794832687559662,5.04,33.0,2856,12.471615720524015,1,48,210,0.912280701754386,111,1,0,0,229,38.16666666666666,49.0,3.0,2,816,0,502.5757142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
20,4596.51,42.16981651376147,49.09086065619568,-35.49,243.36,2074,19.027522935779817,-21,144,348,3.1481481481481484,63,1,0,6,109,5.45,25.0,2.0,3,812,0,218.8814285714286,0.0545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
4,537.7400000000001,6.180919540229887,6.9244456804731325,0.42,40.8,346,3.977011494252874,1,48,181,2.104651162790698,70,1,0,0,87,21.75,46.0,1.0,3,605,0,107.54800000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
14,6389.8,18.90473372781065,9.572768813038358,-11.8,67.2,2801,8.28698224852071,-4,36,286,0.8338278931750742,155,1,0,2,338,24.142857142857142,21.0,3.0,2,950,0,425.9866666666667,0.0058997050147492,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
1,91.8,22.950000000000003,10.2,17.85,38.25,12,3.0,3,3,0,0.0,4,1,0,0,4,4.0,49.0,3.0,3,684,0,45.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
1,166.42,5.200625,5.427616917508623,1.25,27.04,68,2.125,1,16,0,0.0,29,1,0,0,32,32.0,19.0,0.0,3,547,0,83.21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
14,5043.96,5.377356076759062,4.8218007506806,-1.65,39.0,2724,2.9040511727078893,-1,25,304,0.3191035218783351,299,1,0,1,938,67.0,34.0,2.0,2,992,0,336.264,0.0010649627263045,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
1,165.75,3.526595744680851,2.299631611892714,0.55,9.95,71,1.5106382978723405,1,6,0,0.0,44,1,0,0,47,47.0,59.0,2.0,2,787,0,82.875,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,231.1,19.258333333333336,5.126717598359923,9.96,30.24,256,21.33333333333333,2,48,0,0.0,12,1,0,0,12,12.0,70.0,2.0,2,770,0,115.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1,187.83,20.87,26.1326562943762,1.65,76.5,48,5.333333333333333,1,30,0,0.0,8,1,0,0,9,9.0,33.0,2.0,1,506,0,93.915,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
4,650.4300000000001,11.411052631578947,18.31895833792048,0.39,89.25,264,4.631578947368421,1,48,66,1.1607142857142858,47,1,0,0,57,14.25,49.0,4.0,1,721,0,130.086,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
5,3683.13,17.21088785046729,24.991202633470355,-21.9,280.0,2187,10.219626168224298,-12,72,248,1.15962441314554,184,1,0,8,214,42.8,49.0,1.0,2,753,0,613.855,0.0372093023255813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2
1,180.48,22.56,18.76807014966795,4.5600000000000005,67.2,176,22.0,12,48,0,0.0,8,1,0,0,8,8.0,57.0,2.0,1,637,0,90.24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,508.80000000000007,18.17142857142857,2.4222513468468936,13.2,20.8,284,10.142857142857142,6,24,0,0.0,28,1,0,0,28,28.0,49.0,1.0,3,598,0,254.40000000000003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,327.97,13.665416666666664,5.152592407176485,2.28,25.200000000000003,313,13.041666666666666,2,48,0,0.0,24,1,0,0,24,24.0,34.0,2.0,3,676,0,163.985,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
1,147.09,2.1012857142857144,1.7845633748688767,0.42,9.95,74,1.0571428571428572,1,2,0,0.0,66,1,0,0,70,70.0,22.0,0.0,1,796,0,73.545,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
2,187.15,11.696875,18.820090938055177,-16.95,33.9,41,2.5625,-2,12,1,0.0666666666666666,11,1,0,5,16,8.0,62.0,0.0,3,1000,0,62.38333333333333,0.2941176470588235,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
1,411.7,16.468,8.921157903172286,0.55,25.0,224,8.96,1,20,0,0.0,25,1,0,0,25,25.0,18.0,3.0,1,402,0,205.85,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
2,498.42,16.614,17.440858212038012,0.84,83.2,387,12.9,1,48,23,0.7931034482758621,30,1,0,0,30,15.0,74.0,2.0,3,580,0,166.14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
4,1777.7800000000002,14.22224,9.882770349484256,0.39,50.0,1131,9.048,1,48,227,1.8225806451612905,99,1,0,0,125,31.25,55.0,1.0,4,1091,0,355.55600000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
4,1295.3,13.492708333333333,6.555541565675428,3.75,40.8,1116,11.625,1,80,192,2.0105263157894737,90,1,0,0,96,24.0,59.0,1.0,3,805,0,259.06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
3,566.16,18.872,18.51137029894944,-9.95,80.0,121,4.033333333333333,-2,12,92,3.1379310344827585,26,1,0,3,30,10.0,33.0,3.0,1,801,0,141.54,0.0967741935483871,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
10,4143.02,18.917899543379,9.02700602468386,-15.0,63.6,2363,10.789954337899545,-12,48,221,1.0,166,1,0,4,219,21.9,54.0,0.0,2,867,0,376.63818181818186,0.0181818181818181,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
1,257.7,28.633333333333333,22.122895380126,10.5,67.5,99,11.0,5,24,0,0.0,9,1,0,0,9,9.0,31.0,2.0,1,944,0,128.85,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
2,315.06,17.503333333333334,4.082721122573263,10.2,24.96,154,8.555555555555555,2,16,43,2.5294117647058822,16,1,0,0,18,9.0,49.0,2.0,1,608,0,105.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
1,419.58,83.91600000000001,58.55069666536856,20.0,143.26,1618,323.6,72,500,0,0.0,4,1,0,0,5,5.0,49.0,0.0,2,527,0,209.79,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1,1710.3900000000003,31.673888888888897,42.76910330833161,9.96,320.0,857,15.87037037037037,2,48,0,0.0,54,1,0,0,54,54.0,25.0,2.0,1,592,0,855.1950000000002,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2,719.78,4.36230303030303,4.084569509549864,0.55,34.8,330,2.0,1,24,11,0.0670731707317073,135,1,0,0,165,82.5,32.0,1.0,3,437,0,239.92666666666665,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
3,204.0,68.0,29.44486372867092,51.0,102.0,80,26.666666666666668,20,40,255,127.5,1,1,0,0,3,1.0,49.0,1.0,1,747,0,51.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2
3,2338.6000000000004,55.68095238095239,34.60732502538027,12.6,135.0,714,17.0,4,36,341,8.317073170731707,27,1,0,0,42,14.0,63.0,3.0,3,1074,0,584.6500000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
3,475.28,16.388965517241378,5.202449522530974,6.6000000000000005,30.6,220,7.586206896551724,1,24,174,6.178571428571429,26,1,0,0,29,9.666666666666666,78.0,1.0,1,998,0,118.82,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,2
3,303.26,18.95375,33.942420828023835,-51.84,76.19999999999999,168,10.5,-144,144,6,0.4,13,1,0,3,16,5.333333333333333,30.0,1.0,2,583,0,75.815,0.1764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3,465.5499999999999,3.665748031496062,3.851825689508445,0.19,23.4,327,2.574803149606299,1,60,107,0.8492063492063492,107,1,0,0,127,42.333333333333336,18.0,2.0,3,643,0,116.38749999999996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,112.32,11.232,5.521539237889699,5.04,19.9,88,8.8,2,12,0,0.0,10,1,0,0,10,10.0,70.0,3.0,2,652,0,56.16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
3,1247.69,21.14728813559322,18.18840070223882,4.0,135.2,817,13.847457627118644,1,100,125,2.155172413793104,49,1,0,0,59,19.666666666666668,77.0,1.0,2,737,0,311.9225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2,689.1300000000001,4.88744680851064,5.15980957625588,0.39,30.0,433,3.0709219858156027,1,24,195,1.3928571428571428,131,1,0,0,141,70.5,49.0,1.0,3,685,0,229.71000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,2
1,315.6,15.779999999999998,2.840700432528644,9.95,22.95,76,3.8,1,12,0,0.0,20,1,0,0,20,20.0,62.0,6.0,1,692,0,157.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
4,1007.35,19.006603773584903,15.212211054508431,-14.85,63.75,345,6.509433962264151,-3,24,341,6.538461538461538,42,1,0,7,53,13.25,49.0,2.0,2,906,0,201.47,0.1296296296296296,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
1,578.9999999999999,38.6,46.34301842934767,16.5,195.0,81,5.4,1,12,0,0.0,15,1,0,0,15,15.0,23.0,4.0,4,681,0,289.49999999999994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
1,964.83,16.92684210526316,17.69019483841409,4.5600000000000005,140.0,569,9.982456140350877,1,25,0,0.0,57,1,0,0,57,57.0,32.0,2.0,3,448,0,482.415,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3,403.7,17.55217391304348,6.960856110175047,8.5,36.0,159,6.913043478260869,1,20,36,1.6363636363636365,21,1,0,0,23,7.666666666666667,41.0,3.0,1,430,0,100.925,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7,1139.73,21.91788461538461,17.302986066282166,4.5600000000000005,85.0,1224,23.53846153846154,1,96,355,6.941176470588236,34,1,0,0,52,7.428571428571429,54.0,1.0,2,770,0,142.46625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
8,2041.85,31.90390625,36.10963568441134,-2.1,162.72,920,14.375,-1,72,349,5.507936507936508,45,1,0,1,64,8.0,50.0,2.0,3,810,0,226.8722222222222,0.0153846153846153,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
7,2609.1,21.041129032258063,11.24606736753999,6.72,54.0,3143,25.346774193548388,1,192,329,2.6422764227642275,57,1,0,0,124,17.714285714285715,44.0,3.0,1,813,0,326.1375,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2
1,190.53,19.053,30.22687841787321,1.45,102.0,108,10.8,1,72,0,0.0,10,1,0,0,10,10.0,63.0,4.0,3,592,0,95.265,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
4,1423.2099999999996,15.30333333333333,8.207078378280933,-9.95,67.8,729,7.838709677419355,-2,16,92,0.9891304347826086,85,1,0,4,93,23.25,49.0,5.0,4,658,0,284.64199999999994,0.0425531914893617,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
1,238.85,14.928125,4.683017857108811,10.2,23.6,177,11.0625,2,25,0,0.0,16,1,0,0,16,16.0,49.0,2.0,1,1005,0,119.425,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
5,4595.81,16.12564912280702,11.151424718695516,-13.5,70.80000000000001,4306,15.10877192982456,-12,100,219,0.7640845070422535,220,1,0,5,285,57.0,30.0,1.0,1,723,0,765.9683333333334,0.0174825174825174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
6,647.4000000000001,17.983333333333334,14.403848692028708,-8.3,66.4,242,6.722222222222222,-2,25,103,2.914285714285714,31,1,0,3,36,6.0,35.0,1.0,3,554,0,92.4857142857143,0.081081081081081,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
1,507.66,12.381951219512194,6.019237169073917,4.5600000000000005,34.0,781,19.04878048780488,2,96,0,0.0,41,1,0,0,41,41.0,49.0,2.0,3,505,0,253.83,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
7,1434.7200000000005,13.795384615384618,14.436721578936202,-39.6,76.5,831,7.990384615384615,-8,108,335,3.233009708737864,70,1,0,1,104,14.857142857142858,23.0,2.0,2,869,0,179.34000000000006,0.0095238095238095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
9,1307.41,3.926156156156156,6.844232573321166,-40.56,40.56,900,2.702702702702702,-24,36,261,0.7771084337349398,271,1,0,9,333,37.0,49.0,2.0,2,403,0,130.741,0.0269461077844311,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
3,348.71000000000004,19.37277777777778,13.665484131048844,5.04,50.400000000000006,234,13.0,1,24,243,14.294117647058824,18,1,0,0,18,6.0,67.0,1.0,2,1057,0,87.17750000000001,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2
1,449.73,29.982,46.29976831166961,9.9,175.2,181,12.066666666666666,1,25,0,0.0,15,1,0,0,15,15.0,49.0,3.0,1,527,0,224.865,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
2,529.4100000000001,17.077741935483875,5.07938363037447,8.2,25.5,260,8.387096774193548,1,24,215,7.166666666666667,31,1,0,0,31,15.5,77.0,2.0,1,630,0,176.47000000000003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
3,749.78,21.42228571428572,26.17190175896036,6.6000000000000005,170.0,212,6.057142857142857,2,24,253,7.411764705882353,33,1,0,0,35,11.666666666666666,46.0,1.0,2,784,0,187.445,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,2
4,544.3,19.43928571428572,14.380422372762478,7.800000000000001,85.0,319,11.392857142857142,1,64,185,6.814814814814815,23,1,0,0,28,7.0,49.0,0.0,1,683,0,108.86,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
3,62.43,4.162,2.662378635731589,0.78,8.67,27,1.8,1,6,1,0.0714285714285714,15,1,0,0,15,5.0,77.0,1.0,1,463,0,15.6075,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,197.00000000000009,14.071428571428577,5.162520042267458,1.92,19.8,196,14.0,4,48,0,0.0,14,1,0,0,14,14.0,42.0,0.0,1,583,0,98.50000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
2,263.55,6.4280487804878055,12.210406057849225,0.55,74.25,168,4.097560975609756,1,20,115,2.875,35,1,0,0,41,20.5,23.0,4.0,3,821,0,87.85000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
2,206.05,4.205102040816326,5.7934971169007605,-19.8,19.8,79,1.6122448979591837,-4,6,0,0.0,33,1,0,3,49,24.5,61.0,3.0,2,512,0,68.68333333333334,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1,429.84,14.328,6.297293562070657,5.8,27.0,376,12.533333333333331,2,24,0,0.0,30,1,0,0,30,30.0,49.0,1.0,3,417,0,214.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3,675.2700000000002,6.62029411764706,5.844758582091766,0.83,29.95,288,2.823529411764706,1,25,181,1.792079207920792,76,1,0,0,102,34.0,49.0,1.0,2,738,0,168.81750000000005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
5,1801.14,43.930243902439024,68.32244790286003,1.7,297.0,922,22.48780487804878,1,288,210,5.225,36,1,0,0,41,8.2,36.0,2.0,3,991,0,300.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,2
12,4455.73,10.762632850241545,10.262341419229154,-12.75,69.36,2680,6.473429951690822,-10,48,330,0.7893462469733656,288,1,0,3,414,34.5,55.0,2.0,2,740,0,342.7484615384615,0.0072289156626506,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
16,2616.32,15.036321839080458,9.744400154437898,-14.85,53.1,1270,7.2988505747126435,-4,25,338,1.9132947976878607,86,1,0,17,174,10.875,36.0,1.0,1,1035,0,153.90117647058824,0.0971428571428571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2
1,166.04,41.51,13.358657617190936,27.04,59.400000000000006,53,13.25,1,24,0,0.0,4,1,0,0,4,4.0,69.0,2.0,3,915,0,83.02,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2,484.82,21.07913043478261,34.68812947511314,5.04,179.0,294,12.782608695652174,2,100,50,2.272727272727273,21,1,0,0,23,11.5,29.0,4.0,3,643,0,161.60666666666663,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,443.05000000000007,19.263043478260872,6.070592628538015,12.5,39.8,157,6.826086956521739,2,24,0,0.0,23,1,0,0,23,23.0,64.0,2.0,3,466,0,221.52500000000003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,112.46,18.74333333333333,4.2631146673138725,13.52,25.0,66,11.0,6,20,0,0.0,6,1,0,0,6,6.0,33.0,4.0,1,542,0,56.23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
